ringnr;adult_sex;year;month;day;locality;hatch_year;max_year;first_locality;last_locality;body_mass;thr_bill_depth;thr_bill_length;thr_tarsus;thr_wing
8M31115;2;2010;7;17;34;2009;2010;34;34;31.8;8.22;14.47;20.19;77.85
8M31126;1;2009;6;28;23;2008;2009;23;23;31.1;8.4;13.61;18.9;81.07
8M31127;2;2010;8;2;24;2009;2011;24;24;29.3;8.11;13.66;19.42;74.43
8M31147;1;2010;2;11;60;2009;2011;23;60;31.8;7.91;13.14;18.82;79.85
8M31147;1;2011;2;6;60;2009;2011;23;60;28.9;8.02;13.3;18.16;81.86
8M31147;1;2011;2;6;60;2009;2011;23;60;29;7.82;13.37;18.16;81.71
8M31164;1;2010;6;27;23;2009;2012;23;23;26.9;8.27;13.71;19.17;78.31
8M31165;1;2009;7;2;23;2008;2010;23;23;30;8.24;14.32;19.53;84.07
8M31165;1;2010;6;27;23;2008;2010;23;23;30.9;8.57;14.6;19.33;85.31
8M31167;2;2010;8;12;35;2009;2010;35;35;32.3;8.31;13.44;19.53;77.43
8M31192;2;2010;7;30;34;2009;2010;34;34;29.6;7.79;14.05;20;76.43
8M31197;2;2010;7;30;34;2009;2010;23;34;35.1;8;14.02;18.85;78.43
8M31202;1;2009;7;29;34;2008;2011;34;34;33.8;8.32;13.14;19.66;83.07
8M31206;2;2010;6;14;28;2009;2010;332;28;32;8.34;12.29;18.58;77.03
8M31207;2;2010;7;31;33;2009;2010;332;332;35.2;7.26;13.18;19.49;78.43
8M31208;1;2010;7;31;33;2009;2010;332;332;29.2;7.91;13.8;19.53;80.85
8M31209;2;2010;5;7;28;2009;2011;332;28;30.6;8.18;13.51;18.65;77.38
8M31209;2;2010;7;21;28;2009;2011;332;28;28.9;8.41;14.33;18.5;77.43
8M31209;2;2010;7;27;28;2009;2011;332;28;29;8.13;14.14;18.58;79.09
8M31209;2;2010;8;10;28;2009;2011;332;28;32.1;8.27;13.42;18.6;77.31
8M31209;2;2011;8;17;28;2009;2011;332;28;30.6;8.06;13.79;18.71;77.09
8M31210;1;2010;2;14;60;2009;2015;60;60;33;7.96;14.03;20.3;80.85
8M31210;1;2011;2;7;60;2009;2015;60;60;31.8;7.92;13.62;19.67;80.86
8M31210;1;2011;2;7;60;2009;2015;60;60;31.5;8.39;14.15;19.89;81.29
8M31210;1;2012;2;18;60;2009;2015;60;60;30;8;13.76;19.88;80.97
8M31210;1;2014;2;9;60;2009;2015;60;60;30;8.14;14.27;19.71;82
8M31210;1;2014;2;9;60;2009;2015;60;60;29.9;8.15;14.39;19.72;82.86
8M31210;1;2015;2;10;60;2009;2015;60;60;29.2;7.86;13.12;19.85;82
8M31211;2;2010;2;14;60;2009;2012;60;60;32.3;8.18;13.75;20.73;77.85
8M31211;2;2012;2;21;60;2009;2012;60;60;29.3;7.92;13.56;20.19;79.71
8M31212;1;2010;2;14;60;2009;2012;60;60;33.7;8.16;13.4;21.5;80.85
8M31212;1;2011;2;7;60;2009;2012;60;60;33.1;7.88;13.74;21.02;82.86
8M31212;1;2011;2;7;60;2009;2012;60;60;33.5;8.33;13.19;21.19;82.29
8M31212;1;2012;2;17;60;2009;2012;60;60;31;8.38;13.76;21.09;82.41
8M31213;2;2010;2;14;60;2009;2010;60;60;34.5;8.32;13.84;20.63;78.85
8M31214;1;2010;2;14;60;2009;2011;60;60;27.7;7.65;13.16;19.06;79.85
8M31214;1;2011;2;9;60;2009;2011;60;60;30.7;7.61;13.82;18.7;81.97
8M31214;1;2011;2;9;60;2009;2011;60;60;30.6;8.02;13.61;18.63;81.86
8M31215;2;2010;2;14;60;2009;2010;60;60;27;7.95;13.24;19.94;80.85
8M31216;1;2010;2;15;60;2009;2013;60;60;35.4;8.01;13.96;20.87;81.85
8M31216;1;2011;2;4;60;2009;2013;60;60;31.5;8.06;14.2;20.45;83.86
8M31216;1;2012;2;7;60;2009;2013;60;60;34.1;8.05;13.24;20.31;83.86
8M31216;1;2013;2;12;60;2009;2013;60;60;33.7;8.23;14;20.4;83.86
8M31216;1;2013;2;16;60;2009;2013;60;60;;;;;
8M31217;2;2010;2;15;60;2009;2011;60;60;30.5;7.82;12.74;20.27;80.85
8M31217;2;2011;2;4;60;2009;2011;60;60;29.6;8.05;13.82;20.12;80.86
8M31218;2;2010;2;15;60;2009;2010;60;60;33.8;8.04;13.03;20.73;78.85
8M31219;2;2010;2;15;60;2009;2014;60;60;29.3;7.75;13.54;19.12;76.85
8M31219;2;2011;2;9;60;2009;2014;60;60;29.1;7.94;13.73;19.06;76.71
8M31219;2;2012;2;11;60;2009;2014;60;60;30.2;7.82;13.8;18.86;78.86
8M31219;2;2013;2;11;60;2009;2014;60;60;30.5;7.9;13.83;18.97;76.86
8M31219;2;2014;2;6;60;2009;2014;60;60;29.9;7.77;13.58;18.98;77.86
8M31219;2;2014;2;16;60;2009;2014;60;60;;;;;
8M31220;1;2010;2;15;60;2009;2012;60;60;30.6;7.43;13.25;19.92;80.85
8M31220;1;2011;2;4;60;2009;2012;60;60;29;7.72;13.19;19.56;81.86
8M31220;1;2012;2;11;60;2009;2012;60;60;29;7.84;13.14;19.49;81.86
8M31221;2;2010;2;15;60;2009;2012;60;60;28.3;7.77;12.91;19.73;77.85
8M31221;2;2011;2;4;60;2009;2012;60;60;30.4;8.05;13.73;19.18;78.03
8M31221;2;2012;2;11;60;2009;2012;60;60;30.5;7.81;13.56;19.12;77.97
8M31222;1;2010;2;15;60;2009;2010;60;60;29;7.68;12.59;18.64;78.85
8M31223;2;2010;2;15;60;2009;2010;60;60;29.7;7.78;12.92;20.72;77.85
8M31224;1;2010;2;15;60;2009;2012;60;60;29.7;8.24;13.67;19.62;80.85
8M31224;1;2012;2;12;60;2009;2012;60;60;28.9;;13.57;19.3;83.97
8M31225;1;2010;2;16;60;2009;2010;60;60;30.9;7.55;12.98;18.83;77.85
8M31226;2;2010;2;16;60;2009;2010;60;60;32.3;7.98;13.92;20.96;77.85
8M31227;1;2010;2;18;61;2009;2010;61;61;31;8.04;13.65;17.86;82.86
8M31228;1;2010;2;18;61;2009;2010;61;61;33;8.17;14.03;19.78;80.86
8M31229;2;2010;2;18;61;2009;2011;61;61;32.3;8.39;13.53;19.87;79.86
8M31229;2;2011;2;12;61;2009;2011;61;61;32.4;8.42;13.78;19.86;80.97
8M31229;2;2011;2;12;61;2009;2011;61;61;32.1;8.41;13.44;19.72;80.86
8M31230;1;2010;2;19;61;2009;2010;61;61;32.2;8.2;14.36;18.93;80.86
8M31231;1;2010;2;19;61;2009;2010;61;61;32.4;8.13;14.39;19.99;82.86
8M31232;1;2010;2;19;61;2009;2011;61;61;33.3;8.72;13.78;20.29;83.86
8M31232;1;2010;2;19;61;2009;2011;61;61;33;8.04;13.51;20.31;82.35
8M31232;1;2011;2;19;61;2009;2011;61;61;36.5;8.71;13.36;20.41;83.29
8M31233;1;2010;2;19;61;2009;2010;61;61;30;7.99;14.01;18.38;80.35
8M31233;1;2010;2;19;61;2009;2010;61;61;29.8;8.2;13.35;18.34;78.86
8M31234;2;2010;2;19;61;2009;2010;61;61;29.1;8.14;14.21;;78.86
8M31235;1;2010;2;19;61;2009;2010;61;61;29;7.88;13.94;18.28;79.86
8M31236;1;2010;2;19;61;2009;2010;61;61;31;8.03;13.05;18.81;79.35
8M31236;1;2010;2;19;61;2009;2010;61;61;30.9;7.86;13.67;18.87;78.86
8M31237;2;2010;2;19;61;2009;2011;61;61;30.2;8.18;13.69;18.72;77.86
8M31237;2;2011;2;19;61;2009;2011;61;61;32.9;8.65;13.56;18.99;78.35
8M31238;1;2010;2;19;61;2009;2010;61;61;31.2;8.07;14.16;18.49;83.86
8M31239;1;2010;2;19;61;2009;2010;61;61;29.5;8.07;14.23;18.98;80.35
8M31239;1;2010;2;19;61;2009;2010;61;61;29.4;8.18;14.15;18.92;80.86
8M31240;2;2010;2;19;61;2009;2010;61;61;27.2;7.88;13.5;18.35;81.86
8M31241;1;2010;2;19;61;2009;2010;61;61;31.3;8.22;13.32;20.55;84.35
8M31241;1;2010;2;19;61;2009;2010;61;61;31.3;8.16;13.67;20.45;81.86
8M31242;2;2010;2;19;61;2009;2010;61;61;31.2;8.16;13.77;19.23;78.86
8M31242;2;2010;2;19;61;2009;2010;61;61;31;8.41;13.6;19.24;80.35
8M31243;1;2010;2;20;61;2009;2010;61;61;33;8.44;14.47;19.46;83.35
8M31243;1;2010;2;20;61;2009;2010;61;61;33.2;8.45;14.74;19.46;82.86
8M31244;2;2010;2;20;61;2009;2010;61;61;30.5;7.96;13.13;19.11;79.86
8M31244;2;2010;2;20;61;2009;2010;61;61;30.3;7.98;13.34;19.41;80.35
8M31245;2;2010;2;20;61;2009;2011;61;61;27.5;7.81;13.87;18.47;78.86
8M31245;2;2011;2;12;61;2009;2011;61;61;27;7.63;13.47;18.34;79.29
8M31245;2;2011;2;12;61;2009;2011;61;61;26.9;7.69;13.45;18.5;79.86
8M31246;2;2010;2;20;61;2009;2010;61;61;31.8;8.54;14.55;19.04;78.86
8M31246;2;2010;2;20;61;2009;2010;61;61;31.5;8.92;14.02;18.9;79.35
8M31247;2;2010;2;20;61;2009;2012;61;61;31.6;8.32;14.59;19.43;77.86
8M31247;2;2012;3;7;61;2009;2012;61;61;31.6;7.85;13.86;19.43;79.86
8M31248;1;2010;2;20;61;2009;2010;61;61;30.6;8.44;14.13;19.82;79.86
8M31248;1;2010;2;20;61;2009;2010;61;61;30.5;8.49;13.77;19.89;79.35
8M31249;1;2010;2;20;61;2009;2010;61;61;29.5;8.16;14.52;18.36;78.35
8M31249;1;2010;2;20;61;2009;2010;61;61;29.4;7.97;14.22;18.22;77.86
8M31250;2;2010;2;20;61;2009;2010;61;61;29.6;7.7;13.66;18.83;76.86
8M31250;2;2010;2;20;61;2009;2010;61;61;29.5;8.18;13.23;18.88;77.35
8M31253;2;2009;7;29;34;2008;2010;34;34;32.6;8.38;14.44;20.49;77.85
8M31254;1;2009;7;29;34;2008;2011;34;34;30.8;7.66;12.64;19.44;78.85
8M31255;1;2010;7;9;34;2009;2012;34;34;33.6;8.43;13.74;20.49;79.85
8M31255;1;2010;7;30;34;2009;2012;34;34;34.3;8.49;13.68;20.47;80.85
8M31262;1;2010;5;12;27;2009;2011;27;27;33.5;7.89;13.44;19.07;83.38
8M31262;1;2010;7;9;27;2009;2011;27;27;34;8.64;13.82;19.13;82.35
8M31262;1;2010;7;22;27;2009;2011;27;27;33.2;8.3;13.96;18.99;82.43
8M31266;2;2011;6;20;26;2009;2013;26;26;32.2;8.06;13.6;20.3;76.09
8M31268;1;2010;5;20;26;2009;2010;26;26;32;8.86;14.63;18.99;82.38
8M31269;1;2010;7;30;34;2009;2010;34;34;31.3;8.36;13.18;20.05;79.43
8M31277;2;2010;5;13;26;2009;2011;26;26;27.8;8.04;13.01;18.94;76.38
8M31277;2;2011;5;24;26;2009;2011;26;26;28.3;8.27;13.47;18.85;76.86
8M31278;2;2010;8;2;26;2009;2010;26;26;33.6;8.66;14.64;18.35;79.09
8M31281;1;2010;6;16;38;2009;2010;38;38;32.6;8.66;13.41;20.27;82.03
8M31282;2;2010;5;8;38;2009;2010;38;38;35.6;8.15;14.93;19.35;76.03
8M31283;2;2012;10;10;38;2009;2017;38;38;32.3;8.06;13.17;19.77;76.09
8M31283;2;2013;10;2;38;2009;2017;38;38;31.4;8.07;12.96;19.77;
8M31283;2;2017;6;21;38;2009;2017;38;38;29.7;7.98;13.11;19.83;78.05
8M31285;2;2010;6;26;38;2009;2012;38;38;37.5;8.53;14.31;20.21;79.09
8M31285;2;2012;6;5;38;2009;2012;38;38;31.1;8.51;14.02;20.08;81.03
8M31288;1;2010;7;9;27;2009;2010;27;27;33;8.61;14.14;19.91;81.35
8M31290;2;2010;7;9;27;2009;2011;27;27;29.9;8.23;13.8;19.94;78.35
8M31290;2;2010;7;22;27;2009;2011;27;27;28;8.1;13.89;19.87;78.41
8M31290;2;2010;10;3;27;2009;2011;27;27;29.1;7.81;13.31;20.25;78.85
8M31291;2;2010;7;22;27;2009;2011;27;27;32.6;7.78;14.68;20.01;80.43
8M31293;1;2010;5;12;27;2009;2011;27;27;29.5;8.5;13.76;18.96;81.38
8M31293;1;2010;8;14;27;2009;2011;27;27;30.3;8.23;14.26;18.69;82.09
8M31294;2;2010;5;26;27;2009;2011;27;27;31.3;8.08;14.41;19.26;81.38
8M31294;2;2010;7;24;27;2009;2011;27;27;34.1;8.17;14.5;19.57;80.41
8M31294;2;2010;10;9;27;2009;2011;27;27;31.6;7.9;13.95;19.99;77.85
8M31297;2;2010;5;15;28;2009;2010;332;28;30.1;8.19;12.93;18.33;80.38
8M31297;2;2010;8;4;28;2009;2010;332;28;28.9;8.06;14.24;18.61;79.09
8M31304;2;2010;5;6;26;2009;2012;26;26;30;8.43;12.95;16.17;78.38
8M31304;2;2010;5;13;26;2009;2012;26;26;29.4;8.28;12.59;16.08;80.38
8M31304;2;2010;5;13;26;2009;2012;26;26;;;;;
8M31304;2;2010;7;29;26;2009;2012;26;26;28;8.45;13.83;16.01;78.41
8M31304;2;2011;6;16;26;2009;2012;26;26;28.5;7.99;13.56;16.35;78.31
8M31304;2;2012;11;7;26;2009;2012;26;26;30.5;8.08;13.55;16.07;79.18
8M31304;2;2012;11;7;26;2009;2012;26;26;30.5;8.13;13.25;16.03;79
8M31305;2;2010;7;8;26;2009;2013;26;26;33;8.77;13.08;18.44;78.35
8M31305;2;2012;7;26;26;2009;2013;26;26;31;8.69;14;18.48;78.09
8M31305;2;2012;11;7;26;2009;2013;26;26;32.2;8.12;13.7;18.42;80.18
8M31305;2;2012;11;7;26;2009;2013;26;26;32.2;8.25;13.88;18.3;80
8M31305;2;2013;5;20;26;2009;2013;26;26;32.8;8.78;13.29;18.35;79.92
8M31305;2;2013;10;3;26;2009;2013;26;26;;;;;
8M31317;2;2009;6;11;26;2008;2010;26;26;29.7;7.6;13.35;16.75;76
8M31317;2;2009;6;18;26;2008;2010;26;26;28.1;7.51;13.82;16.85;75.43
8M31317;2;2010;10;4;26;2008;2010;26;26;30.4;7.43;12.98;17.5;77.85
8M31325;2;2009;6;18;26;2008;2011;26;26;31.9;8.33;13.82;18.71;81.43
8M31325;2;2009;10;1;26;2008;2011;26;26;31.4;7.83;13.42;19.13;80.85
8M31325;2;2010;5;20;26;2008;2011;26;26;32;8.37;13.54;18.6;81.38
8M31326;2;2011;8;3;28;2009;2010;27;28;;;;;
8M31327;2;2010;5;25;27;2009;2010;27;27;32.3;8.7;13.89;18.16;80.38
8M31328;1;2010;8;3;27;2009;2011;27;27;34.5;8.17;14.27;20.43;82.09
8M31328;1;2011;9;11;27;2009;2011;27;27;34;8.2;12.77;20.2;81.71
8M31329;2;2010;9;22;27;2009;2010;27;27;31.2;7.78;13.46;20.07;79.85
8M31331;2;2010;6;22;27;2009;2011;27;27;35;7.9;14.29;20.26;77.86
8M31331;2;2010;6;22;27;2009;2011;27;27;34;7.87;14.34;20.08;77.41
8M31331;2;2010;7;9;27;2009;2011;27;27;35;7.95;14.05;20.36;76.41
8M31331;2;2010;8;12;27;2009;2011;27;27;33.3;7.88;14.1;20.24;77.09
8M31331;2;2010;9;24;27;2009;2011;27;27;33.8;7.54;13.4;20.48;75.85
8M31331;2;2011;5;21;27;2009;2011;27;27;27.9;7.65;13.82;20.09;79.86
8M31334;2;2010;6;20;27;2009;2010;27;27;31.6;7.78;14.18;19.41;83.09
8M31334;2;2010;6;20;27;2009;2010;27;27;31.6;7.72;14.07;19.2;82
8M31334;2;2010;6;20;27;2009;2010;27;27;31.6;7.68;14.31;19.18;83.31
8M31337;2;2010;3;7;27;2009;2012;27;27;;;;;
8M31337;2;2012;8;3;27;2009;2012;27;27;28.2;8.04;14.03;;
8M31337;2;2012;8;5;27;2009;2012;27;27;;;;;
8M31338;2;2010;7;24;27;2009;2011;27;27;27.8;7.95;14.4;19.47;76.41
8M31338;2;2011;5;31;27;2009;2011;27;27;30.3;7.92;14.06;19.49;77.43
8M31342;1;2010;5;19;22;2009;2011;22;22;31.6;8.51;12.97;19.24;83.38
8M31342;1;2011;9;26;22;2009;2011;22;22;32.1;8.07;13.75;;
8M31344;1;2010;6;15;27;2009;2011;27;27;31.8;8.48;14.49;19.51;81.09
8M31344;1;2010;6;15;27;2009;2011;27;27;31.8;8.18;14.7;19.45;82
8M31352;1;2010;8;14;27;2009;2011;26;27;35;8.56;14.36;19.31;80.09
8M31352;1;2011;5;31;27;2009;2011;26;27;33.6;8.74;14.53;19.4;83.43
8M31356;2;2011;5;13;27;2009;2011;27;27;39.2;8.6;14.9;20.45;82.71
8M31360;2;2010;6;28;27;2009;2011;27;27;35;7.91;14.13;19.17;77.41
8M31360;2;2011;8;7;27;2009;2011;27;27;31;8.11;13.64;19.19;79.31
8M31360;2;2011;8;14;27;2009;2011;27;27;;;;;
8M31365;2;2010;5;24;26;2009;2010;27;26;30;8.28;13.99;19.45;78.38
8M31370;2;2010;6;15;27;2009;2011;27;27;36.5;8.03;14.62;19.78;80.09
8M31370;2;2010;6;15;27;2009;2011;27;27;36.5;7.98;14.42;19.76;81
8M31370;2;2010;10;9;27;2009;2011;27;27;32.9;8.13;13.91;20.15;82.85
8M31372;1;2010;3;7;27;2009;2011;27;27;;;;;
8M31372;1;2010;6;25;27;2009;2011;27;27;32.5;8.39;13.82;20.43;84.09
8M31372;1;2011;5;31;27;2009;2011;27;27;31.4;8.36;13.54;20.19;83.43
8M31374;2;2010;7;17;27;2009;2013;27;27;39;8.29;13.59;19.86;79.41
8M31374;2;2010;8;14;27;2009;2013;27;27;32.4;8.34;13.53;19.62;79.31
8M31374;2;2013;7;3;27;2009;2013;27;27;33.9;8.84;13.98;19.88;81.03
8M31379;2;2010;3;7;27;2009;2010;27;27;;;;;
8M31382;2;2010;6;16;27;2009;2012;27;27;33.9;8.05;15.13;19.59;78.31
8M31382;2;2010;6;16;27;2009;2012;27;27;33.9;7.87;15.02;19.65;80
8M31382;2;2010;6;25;27;2009;2012;27;27;31.5;8.03;15.04;19.57;79.41
8M31382;2;2011;5;31;27;2009;2012;27;27;31;8.47;14.96;20.02;79.43
8M31382;2;2011;6;26;27;2009;2012;27;27;30.9;8.32;14.93;19.8;79.09
8M31385;2;2010;6;3;26;2009;2013;27;26;36.1;8.42;13.67;19.67;79.03
8M31385;2;2010;7;29;26;2009;2013;27;26;33.4;8.67;14.4;19.67;79.41
8M31385;2;2012;7;26;26;2009;2013;27;26;33.6;8.3;14.21;19.72;76.09
8M31385;2;2013;5;20;26;2009;2013;27;26;32.3;8.62;13.34;19.54;78.92
8M31398;2;2010;5;26;27;2009;2011;27;27;36.8;8.35;14.46;18.8;76.38
8M31398;2;2010;7;22;27;2009;2011;27;27;29.5;8.06;14.22;18.66;77.41
8M31420;2;2009;7;3;38;2008;2009;38;38;35.2;7.93;13.53;18.45;76.03
8M31421;2;2010;7;19;26;2009;2010;26;26;30.1;8.33;13.83;18.96;78.35
8M31426;1;2010;5;6;26;2009;2014;26;26;31.5;8.26;12.78;18.8;80.38
8M31426;1;2011;6;16;26;2009;2014;26;26;29.2;8.39;13.41;19.05;80.31
8M31426;1;2012;11;7;26;2009;2014;26;26;30.2;7.91;12.7;18.9;81.18
8M31426;1;2012;11;7;26;2009;2014;26;26;30.2;8.07;13.44;18.88;83
8M31426;1;2014;6;9;26;2009;2014;26;26;30.2;8.18;13.36;19.18;81.03
8M31433;1;2010;5;13;26;2009;2010;26;26;31;8.2;13.37;17.38;83.38
8M31433;1;2010;7;8;26;2009;2010;26;26;29.9;8.48;12.89;17.44;82.41
8M31433;1;2010;8;13;26;2009;2010;26;26;28.7;8.37;13.65;17.59;82.09
8M31435;2;2010;7;8;26;2009;2013;26;26;;8.48;13.35;19.71;78.41
8M31435;2;2011;8;18;26;2009;2013;26;26;38.6;8.42;13.47;19.89;79.09
8M31438;2;2010;5;6;26;2009;2010;26;26;34.3;8.31;13.71;18.95;80.38
8M31438;2;2010;7;19;26;2009;2010;26;26;32;8.69;13.17;19.02;78.35
8M31438;2;2010;8;2;26;2009;2010;26;26;34.5;8.35;14.09;18.86;79.09
8M31444;2;2010;5;6;26;2009;2011;27;26;32.1;8.51;13.39;19.01;81.38
8M31444;2;2011;6;16;26;2009;2011;27;26;28.5;8.18;13.76;19.03;80.31
8M31445;1;2010;5;12;27;2009;2010;27;27;27.9;8.17;13.29;17.99;80.38
8M31445;1;2010;7;22;27;2009;2010;27;27;29.9;8.4;14.07;18.72;80.43
8M31452;1;2010;3;7;27;2009;2014;27;27;;;;;
8M31452;1;2010;6;20;27;2009;2014;27;27;32;8.18;13.9;19.71;80.09
8M31452;1;2010;6;20;27;2009;2014;27;27;32;8.12;13.59;19.75;80
8M31452;1;2010;6;20;27;2009;2014;27;27;32;7.98;13.89;19.79;80.31
8M31452;1;2010;6;22;27;2009;2014;27;27;31;;;;
8M31452;1;2010;10;3;27;2009;2014;27;27;30.8;7.85;13.25;20.26;80.85
8M31452;1;2011;5;8;27;2009;2014;27;27;31;8.17;13.55;19.61;79.71
8M31452;1;2011;5;8;27;2009;2014;27;27;31.5;7.86;13.41;19.66;81.86
8M31452;1;2011;5;8;27;2009;2014;27;27;;;;;
8M31452;1;2011;7;1;27;2009;2014;27;27;31;8.22;13.62;19.88;80.43
8M31452;1;2013;10;28;27;2009;2014;27;27;31.6;7.96;13.39;19.94;
8M31468;1;2010;7;9;27;2009;2011;27;27;32.7;8.43;14.1;19.96;78.35
8M31468;1;2010;9;22;27;2009;2011;27;27;31.2;8.17;14.09;20.09;80.85
8M31476;2;2010;3;7;27;2009;2013;27;27;;;;;
8M31476;2;2010;6;16;27;2009;2013;27;27;37;8.06;14.64;18.7;78
8M31476;2;2010;7;17;27;2009;2013;27;27;32.2;8.61;13.19;18.59;78.41
8M31476;2;2012;5;11;27;2009;2013;27;27;36.2;8.12;12.82;18.64;80.43
8M31476;2;2012;5;11;27;2009;2013;27;27;;8.14;13.36;18.62;80.05
8M31476;2;2013;10;28;27;2009;2013;27;27;32.6;8.01;13.71;18.57;81.23
8M31480;2;2010;3;7;27;2009;2010;27;27;;;;;
8M31480;2;2010;6;17;27;2009;2010;27;27;33.5;7.89;14.67;18.86;76.09
8M31480;2;2010;6;17;27;2009;2010;27;27;33.5;7.8;14.11;18.81;77.31
8M31480;2;2010;6;17;27;2009;2010;27;27;33.5;7.79;14.26;18.75;77
8M31483;2;2010;7;22;27;2009;2011;27;27;32.9;8.39;13.82;19.06;79.41
8M31484;1;2010;6;16;27;2009;2011;27;27;32;8.41;14.06;19.9;82.31
8M31484;1;2010;6;16;27;2009;2011;27;27;32;8.19;13.98;19.94;83
8M31484;1;2010;7;17;27;2009;2011;27;27;32.9;8.47;13.92;20.16;83.41
8M31484;1;2011;6;21;27;2009;2011;27;27;33.2;8.35;13.07;20.14;82.31
8M31484;1;2011;8;7;27;2009;2011;27;27;34.1;8.69;13.61;19.93;82.31
8M31485;1;2009;7;8;27;2008;2011;27;27;28.5;7.91;14.52;19.9;80.43
8M31485;1;2009;10;7;27;2008;2011;27;27;31.2;7.62;13.96;20.3;81.85
8M31495;2;2010;5;6;26;2009;2011;26;26;32.6;8.6;13.76;18.13;80.38
8M31495;2;2011;5;19;26;2009;2011;26;26;34.3;8.52;13.86;18.23;80.86
8M31495;2;2011;8;9;26;2009;2011;26;26;32.2;8.21;13.37;18.3;80.31
8M31497;2;2010;5;6;26;2009;2012;26;26;30.7;8.52;13.86;19.05;81.38
8M31497;2;2010;6;3;26;2009;2012;26;26;30.9;;;;
8M31497;2;2010;7;8;26;2009;2012;26;26;29.5;8.41;14.12;18.77;79.41
8M31497;2;2011;5;19;26;2009;2012;26;26;29.6;8.46;13.41;18.91;80.86
8M31503;1;2010;7;29;26;2009;2011;26;26;29.8;8.05;13.6;19.26;77.41
8M31503;1;2010;9;23;26;2009;2011;26;26;33.3;7.67;12.14;19.83;77.85
8M31504;1;2010;5;6;26;2009;2011;26;26;27.8;8.1;13.17;17.96;81.38
8M31504;1;2011;5;24;26;2009;2011;26;26;28.8;8.01;13.52;17.91;79.86
8M31507;2;2010;5;6;26;2009;2013;26;26;30.4;8.31;12.49;18.85;81.38
8M31507;2;2010;7;19;26;2009;2013;26;26;29.9;8.48;13.73;19.52;79.35
8M31507;2;2013;7;11;26;2009;2013;26;26;;;;;
8M31507;2;2013;10;7;26;2009;2013;26;26;30.5;;;;
8M31508;1;2010;7;9;27;2009;2017;27;27;33.9;9.09;15;19.96;82.41
8M31509;2;2010;10;4;26;2009;2011;27;26;33.7;8.24;13.37;20.7;81.85
8M31516;1;2010;7;28;22;2009;2010;22;22;35;8.25;13.8;19.45;82.41
8M31522;2;2010;6;12;22;2009;2013;22;22;30.4;8.74;12.89;19.74;76.03
8M31522;2;2011;5;9;22;2009;2013;22;22;33.2;8.49;13.72;19.72;77.71
8M31522;2;2011;5;9;22;2009;2013;22;22;33.3;8.45;13.11;19.49;77.86
8M31524;2;2010;10;4;26;2009;2010;30;26;31.8;8.08;13.34;19.59;75.85
8M31524;2;2011;6;2;26;2009;2010;30;26;;;;;
8M31525;2;2009;7;20;30;2008;2009;30;30;36.1;8.18;13.21;19.32;78.43
8M31526;1;2010;5;20;26;2009;2010;26;26;32.2;8.48;13.9;17.98;80.38
8M31527;2;2010;3;7;27;2009;2010;27;27;;;;;
8M31532;1;2010;9;22;27;2009;2011;20;27;34.2;8.09;13.68;20.43;82.85
8M31541;1;2009;7;24;20;2008;2009;20;20;30.7;8.43;14.39;20.54;84.43
8M31542;2;2010;5;27;28;2009;2011;28;28;32.2;8.77;12.94;18.71;76.38
8M31542;2;2011;8;3;28;2009;2011;28;28;29.2;8.66;13.66;18.63;75.31
8M31543;1;2010;5;7;28;2009;2010;28;28;30;7.75;13.12;18.37;80.38
8M31543;1;2010;7;21;28;2009;2010;28;28;28.2;7.88;13.27;18.36;80.43
8M31544;1;2009;7;25;28;2008;2010;28;28;33.1;8.17;13.34;20.67;80.85
8M31544;1;2010;5;15;28;2008;2010;28;28;32.5;8.58;13.68;20.08;83.38
8M31544;1;2010;7;21;28;2008;2010;28;28;31.8;8.53;14.26;20.34;81.43
8M31545;2;2010;5;7;28;2009;2010;28;28;;8.42;13.15;19.66;77.38
8M31546;1;2010;6;30;28;2009;2010;28;28;32.5;8.57;13.53;19;79.09
8M31547;2;2010;5;12;27;2009;2011;28;27;33;8.45;12.88;18.83;78.38
8M31548;1;2010;5;15;28;2009;2011;28;28;31.5;7.91;13.17;19.35;83.38
8M31548;1;2011;9;28;28;2009;2011;28;28;34.3;8.57;13.91;;
8M31550;2;2010;5;27;28;2009;2016;28;28;33.6;8.25;12.7;18.8;78.38
8M31550;2;2011;8;10;28;2009;2016;28;28;29;8.55;13.56;18.85;78.71
8M31550;2;2011;8;25;28;2009;2016;28;28;29.6;8.1;13.11;18.84;76.09
8M31550;2;2012;5;5;28;2009;2016;28;28;32.3;8.24;13.22;18.76;78.03
8M31550;2;2014;10;17;28;2009;2016;28;28;33.1;8.16;12.96;18.67;
8M31550;2;2015;11;20;28;2009;2016;28;28;31;8.34;12.99;18.68;77.5
8M31550;2;2016;7;21;28;2009;2016;28;28;32;8.35;13.07;18.86;77.5
8M31551;1;2010;5;27;28;2009;2010;28;28;33.6;8.9;13.22;19.67;80.38
8M31551;1;2010;6;30;28;2009;2010;28;28;34;8.47;14.12;19.59;80.41
8M31552;2;2009;7;25;28;2008;2009;28;28;30.9;8.14;14.12;20.44;76.43
8M31554;2;2010;5;15;28;2009;2010;28;28;30.4;8.33;13.35;19.42;78.38
8M31554;2;2010;6;19;28;2009;2010;28;28;32;8;14.13;19.47;77.09
8M31554;2;2010;6;19;28;2009;2010;28;28;32;7.81;14.26;19.51;77
